timestamp,flight,status,departure scheduled time,departure actual time,departure actual date,arrival scheduled time,arrival actual time,arrival actual date,parsed status,raw
Thu Mar  2 16:00:02 UTC 2017,5141,Arrived Gate 26 Minutes Early,10:10 a.m.,10:02 a.m.,"Wed, Mar 1",12:40 p.m.,12:14 p.m.,"Wed, Mar 1",early,"{'5141','STATUS','Arrived Gate 26 Minutes Early','DEPARTURE','Scheduled time:','10:10 a.m.','DEPARTURE','Actual time:','10:02 a.m.','DEPARTURE','Actual date:','Wed, Mar 1','ARRIVAL','Scheduled time:','12:40 p.m.','ARRIVAL','Actual time:','12:14 p.m.','ARRIVAL','Actual date:','Wed, Mar 1'}"
Thu Mar  2 16:00:02 UTC 2017,5001,Arrived Gate 19 Minutes Early,1:15 p.m.,1:09 p.m.,"Wed, Mar 1",1:59 p.m.,1:40 p.m.,"Wed, Mar 1",early,"{'5001','STATUS','Arrived Gate 19 Minutes Early','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','1:09 p.m.','DEPARTURE','Actual date:','Wed, Mar 1','ARRIVAL','Scheduled time:','1:59 p.m.','ARRIVAL','Actual time:','1:40 p.m.','ARRIVAL','Actual date:','Wed, Mar 1'}"
Thu Mar  2 16:00:02 UTC 2017,5109,Arrived Gate 8 Minutes Early,5:30 a.m.,5:28 a.m.,"Wed, Mar 1",6:14 a.m.,6:06 a.m.,"Wed, Mar 1",early,"{'5109','STATUS','Arrived Gate 8 Minutes Early','DEPARTURE','Scheduled time:','5:30 a.m.','DEPARTURE','Actual time:','5:28 a.m.','DEPARTURE','Actual date:','Wed, Mar 1','ARRIVAL','Scheduled time:','6:14 a.m.','ARRIVAL','Actual time:','6:06 a.m.','ARRIVAL','Actual date:','Wed, Mar 1'}"
Fri Mar  3 16:00:01 UTC 2017,5061,Arrived Gate 19 Minutes Early,9:10 p.m.,9:00 p.m.,"Thu, Mar 2",11:40 p.m.,11:21 p.m.,"Thu, Mar 2",early,"{'5061','STATUS','Arrived Gate 19 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:00 p.m.','DEPARTURE','Actual date:','Thu, Mar 2','ARRIVAL','Scheduled time:','11:40 p.m.','ARRIVAL','Actual time:','11:21 p.m.','ARRIVAL','Actual date:','Thu, Mar 2'}"
Fri Mar  3 16:00:01 UTC 2017,5141,Arrived Gate 7 Minutes Early,10:10 a.m.,10:18 a.m.,"Thu, Mar 2",12:40 p.m.,12:33 p.m.,"Thu, Mar 2",early,"{'5141','STATUS','Arrived Gate 7 Minutes Early','DEPARTURE','Scheduled time:','10:10 a.m.','DEPARTURE','Actual time:','10:18 a.m.','DEPARTURE','Actual date:','Thu, Mar 2','ARRIVAL','Scheduled time:','12:40 p.m.','ARRIVAL','Actual time:','12:33 p.m.','ARRIVAL','Actual date:','Thu, Mar 2'}"
Fri Mar  3 16:00:01 UTC 2017,5001,Arrived Gate 4 Minutes Late,1:15 p.m.,1:12 p.m.,"Thu, Mar 2",1:59 p.m.,2:03 p.m.,"Thu, Mar 2",late,"{'5001','STATUS','Arrived Gate 4 Minutes Late','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','1:12 p.m.','DEPARTURE','Actual date:','Thu, Mar 2','ARRIVAL','Scheduled time:','1:59 p.m.','ARRIVAL','Actual time:','2:03 p.m.','ARRIVAL','Actual date:','Thu, Mar 2'}"
Fri Mar  3 16:00:01 UTC 2017,5109,Arrived Gate 40 Minutes Early,5:30 a.m.,5:20 a.m.,"Thu, Mar 2",6:14 a.m.,5:34 a.m.,"Thu, Mar 2",early,"{'5109','STATUS','Arrived Gate 40 Minutes Early','DEPARTURE','Scheduled time:','5:30 a.m.','DEPARTURE','Actual time:','5:20 a.m.','DEPARTURE','Actual date:','Thu, Mar 2','ARRIVAL','Scheduled time:','6:14 a.m.','ARRIVAL','Actual time:','5:34 a.m.','ARRIVAL','Actual date:','Thu, Mar 2'}"
Sat Mar  4 16:00:01 UTC 2017,5061,Arrived Gate 14 Minutes Early,9:10 p.m.,9:02 p.m.,"Fri, Mar 3",11:40 p.m.,11:26 p.m.,"Fri, Mar 3",early,"{'5061','STATUS','Arrived Gate 14 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:02 p.m.','DEPARTURE','Actual date:','Fri, Mar 3','ARRIVAL','Scheduled time:','11:40 p.m.','ARRIVAL','Actual time:','11:26 p.m.','ARRIVAL','Actual date:','Fri, Mar 3'}"
Sat Mar  4 16:00:01 UTC 2017,5141,Arrived Gate 12 Minutes Early,10:10 a.m.,10:06 a.m.,"Fri, Mar 3",12:40 p.m.,12:28 p.m.,"Fri, Mar 3",early,"{'5141','STATUS','Arrived Gate 12 Minutes Early','DEPARTURE','Scheduled time:','10:10 a.m.','DEPARTURE','Actual time:','10:06 a.m.','DEPARTURE','Actual date:','Fri, Mar 3','ARRIVAL','Scheduled time:','12:40 p.m.','ARRIVAL','Actual time:','12:28 p.m.','ARRIVAL','Actual date:','Fri, Mar 3'}"
Sat Mar  4 16:00:01 UTC 2017,5001,Arrived Gate 29 Minutes Early,1:15 p.m.,1:07 p.m.,"Fri, Mar 3",1:59 p.m.,1:30 p.m.,"Fri, Mar 3",early,"{'5001','STATUS','Arrived Gate 29 Minutes Early','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','1:07 p.m.','DEPARTURE','Actual date:','Fri, Mar 3','ARRIVAL','Scheduled time:','1:59 p.m.','ARRIVAL','Actual time:','1:30 p.m.','ARRIVAL','Actual date:','Fri, Mar 3'}"
Sat Mar  4 16:00:01 UTC 2017,5109,Arrived Gate 28 Minutes Early,5:30 a.m.,5:27 a.m.,"Fri, Mar 3",6:14 a.m.,5:46 a.m.,"Fri, Mar 3",early,"{'5109','STATUS','Arrived Gate 28 Minutes Early','DEPARTURE','Scheduled time:','5:30 a.m.','DEPARTURE','Actual time:','5:27 a.m.','DEPARTURE','Actual date:','Fri, Mar 3','ARRIVAL','Scheduled time:','6:14 a.m.','ARRIVAL','Actual time:','5:46 a.m.','ARRIVAL','Actual date:','Fri, Mar 3'}"
Sun Mar  5 16:00:02 UTC 2017,5061,Arrived Gate 15 Minutes Early,9:10 p.m.,9:04 p.m.,"Sat, Mar 4",11:40 p.m.,11:25 p.m.,"Sat, Mar 4",early,"{'5061','STATUS','Arrived Gate 15 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:04 p.m.','DEPARTURE','Actual date:','Sat, Mar 4','ARRIVAL','Scheduled time:','11:40 p.m.','ARRIVAL','Actual time:','11:25 p.m.','ARRIVAL','Actual date:','Sat, Mar 4'}"
Sun Mar  5 16:00:02 UTC 2017,5141,Arrived Gate 7 Minutes Early,10:10 a.m.,10:03 a.m.,"Sat, Mar 4",12:40 p.m.,12:33 p.m.,"Sat, Mar 4",early,"{'5141','STATUS','Arrived Gate 7 Minutes Early','DEPARTURE','Scheduled time:','10:10 a.m.','DEPARTURE','Actual time:','10:03 a.m.','DEPARTURE','Actual date:','Sat, Mar 4','ARRIVAL','Scheduled time:','12:40 p.m.','ARRIVAL','Actual time:','12:33 p.m.','ARRIVAL','Actual date:','Sat, Mar 4'}"
Sun Mar  5 16:00:02 UTC 2017,5001,Arrived Gate 21 Minutes Early,1:15 p.m.,1:09 p.m.,"Sat, Mar 4",1:54 p.m.,1:33 p.m.,"Sat, Mar 4",early,"{'5001','STATUS','Arrived Gate 21 Minutes Early','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','1:09 p.m.','DEPARTURE','Actual date:','Sat, Mar 4','ARRIVAL','Scheduled time:','1:54 p.m.','ARRIVAL','Actual time:','1:33 p.m.','ARRIVAL','Actual date:','Sat, Mar 4'}"
Sun Mar  5 16:00:02 UTC 2017,5109,Arrived Gate 12 Minutes Early,5:30 a.m.,5:23 a.m.,"Sat, Mar 4",6:14 a.m.,6:02 a.m.,"Sat, Mar 4",early,"{'5109','STATUS','Arrived Gate 12 Minutes Early','DEPARTURE','Scheduled time:','5:30 a.m.','DEPARTURE','Actual time:','5:23 a.m.','DEPARTURE','Actual date:','Sat, Mar 4','ARRIVAL','Scheduled time:','6:14 a.m.','ARRIVAL','Actual time:','6:02 a.m.','ARRIVAL','Actual date:','Sat, Mar 4'}"
Mon Mar  6 16:00:02 UTC 2017,5061,Arrived Gate 15 Minutes Early,9:10 p.m.,8:59 p.m.,"Sun, Mar 5",11:40 p.m.,11:25 p.m.,"Sun, Mar 5",early,"{'5061','STATUS','Arrived Gate 15 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','8:59 p.m.','DEPARTURE','Actual date:','Sun, Mar 5','ARRIVAL','Scheduled time:','11:40 p.m.','ARRIVAL','Actual time:','11:25 p.m.','ARRIVAL','Actual date:','Sun, Mar 5'}"
Mon Mar  6 16:00:02 UTC 2017,5141,Arrived Gate 16 Minutes Early,10:20 a.m.,10:09 a.m.,"Sun, Mar 5",12:50 p.m.,12:34 p.m.,"Sun, Mar 5",early,"{'5141','STATUS','Arrived Gate 16 Minutes Early','DEPARTURE','Scheduled time:','10:20 a.m.','DEPARTURE','Actual time:','10:09 a.m.','DEPARTURE','Actual date:','Sun, Mar 5','ARRIVAL','Scheduled time:','12:50 p.m.','ARRIVAL','Actual time:','12:34 p.m.','ARRIVAL','Actual date:','Sun, Mar 5'}"
Mon Mar  6 16:00:02 UTC 2017,5001,Arrived Gate 19 Minutes Early,1:20 p.m.,1:14 p.m.,"Sun, Mar 5",2:04 p.m.,1:45 p.m.,"Sun, Mar 5",early,"{'5001','STATUS','Arrived Gate 19 Minutes Early','DEPARTURE','Scheduled time:','1:20 p.m.','DEPARTURE','Actual time:','1:14 p.m.','DEPARTURE','Actual date:','Sun, Mar 5','ARRIVAL','Scheduled time:','2:04 p.m.','ARRIVAL','Actual time:','1:45 p.m.','ARRIVAL','Actual date:','Sun, Mar 5'}"
Mon Mar  6 16:00:02 UTC 2017,5109,Arrived Gate 24 Minutes Early,5:30 a.m.,5:22 a.m.,"Sun, Mar 5",6:14 a.m.,5:50 a.m.,"Sun, Mar 5",early,"{'5109','STATUS','Arrived Gate 24 Minutes Early','DEPARTURE','Scheduled time:','5:30 a.m.','DEPARTURE','Actual time:','5:22 a.m.','DEPARTURE','Actual date:','Sun, Mar 5','ARRIVAL','Scheduled time:','6:14 a.m.','ARRIVAL','Actual time:','5:50 a.m.','ARRIVAL','Actual date:','Sun, Mar 5'}"
Tue Mar  7 16:00:01 UTC 2017,5061,Delayed due to severe weather conditions in our route network (estimated departure 12 hours 50 minutes late),9:10 p.m.,,,11:40 p.m.,,,delayed,"{'5061','STATUS','Delayed due to severe weather conditions in our route network (estimated departure 12 hours 50 minutes late)','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Scheduled date:','Mon, Mar 6','ARRIVAL','Scheduled time:','11:40 p.m.','ARRIVAL','Scheduled date:','Mon, Mar 6'}"
Tue Mar  7 16:00:01 UTC 2017,5141,Arrived Gate 14 Minutes Early,10:10 a.m.,9:59 a.m.,"Mon, Mar 6",12:40 p.m.,12:26 p.m.,"Mon, Mar 6",early,"{'5141','STATUS','Arrived Gate 14 Minutes Early','DEPARTURE','Scheduled time:','10:10 a.m.','DEPARTURE','Actual time:','9:59 a.m.','DEPARTURE','Actual date:','Mon, Mar 6','ARRIVAL','Scheduled time:','12:40 p.m.','ARRIVAL','Actual time:','12:26 p.m.','ARRIVAL','Actual date:','Mon, Mar 6'}"
Tue Mar  7 16:00:01 UTC 2017,5001,Arrived Gate 26 Minutes Early,1:15 p.m.,1:09 p.m.,"Mon, Mar 6",1:59 p.m.,1:33 p.m.,"Mon, Mar 6",early,"{'5001','STATUS','Arrived Gate 26 Minutes Early','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','1:09 p.m.','DEPARTURE','Actual date:','Mon, Mar 6','ARRIVAL','Scheduled time:','1:59 p.m.','ARRIVAL','Actual time:','1:33 p.m.','ARRIVAL','Actual date:','Mon, Mar 6'}"
Tue Mar  7 16:00:01 UTC 2017,5109,Arrived Gate 28 Minutes Early,5:30 a.m.,5:19 a.m.,"Mon, Mar 6",6:14 a.m.,5:46 a.m.,"Mon, Mar 6",early,"{'5109','STATUS','Arrived Gate 28 Minutes Early','DEPARTURE','Scheduled time:','5:30 a.m.','DEPARTURE','Actual time:','5:19 a.m.','DEPARTURE','Actual date:','Mon, Mar 6','ARRIVAL','Scheduled time:','6:14 a.m.','ARRIVAL','Actual time:','5:46 a.m.','ARRIVAL','Actual date:','Mon, Mar 6'}"
Wed Mar  8 16:00:02 UTC 2017,5061,Arrived Gate 13 Minutes Early,9:10 p.m.,9:06 p.m.,"Tue, Mar 7",11:40 p.m.,11:27 p.m.,"Tue, Mar 7",early,"{'5061','STATUS','Arrived Gate 13 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:06 p.m.','DEPARTURE','Actual date:','Tue, Mar 7','ARRIVAL','Scheduled time:','11:40 p.m.','ARRIVAL','Actual time:','11:27 p.m.','ARRIVAL','Actual date:','Tue, Mar 7'}"
Wed Mar  8 16:00:02 UTC 2017,5141,Canceled due to severe weather conditions in our route network,10:10 a.m.,,,12:40 p.m.,,,canceled,"{'5141','STATUS','Canceled due to severe weather conditions in our route network','DEPARTURE','Scheduled time:','10:10 a.m.','DEPARTURE','Scheduled date:','Tue, Mar 7','ARRIVAL','Scheduled time:','12:40 p.m.','ARRIVAL','Scheduled date:','Tue, Mar 7'}"
Wed Mar  8 16:00:02 UTC 2017,5001,Canceled due to severe weather conditions in our route network,1:15 p.m.,,,1:59 p.m.,,,canceled,"{'5001','STATUS','Canceled due to severe weather conditions in our route network','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Scheduled date:','Tue, Mar 7','ARRIVAL','Scheduled time:','1:59 p.m.','ARRIVAL','Scheduled date:','Tue, Mar 7'}"
Wed Mar  8 16:00:02 UTC 2017,5109,Canceled due to severe weather conditions in our route network,5:30 a.m.,,,6:14 a.m.,,,canceled,"{'5109','STATUS','Canceled due to severe weather conditions in our route network','DEPARTURE','Scheduled time:','5:30 a.m.','DEPARTURE','Scheduled date:','Tue, Mar 7','ARRIVAL','Scheduled time:','6:14 a.m.','ARRIVAL','Scheduled date:','Tue, Mar 7'}"
Thu Mar  9 16:00:01 UTC 2017,5061,Arrived Gate 9 Minutes Early,9:10 p.m.,9:08 p.m.,"Wed, Mar 8",11:40 p.m.,11:31 p.m.,"Wed, Mar 8",early,"{'5061','STATUS','Arrived Gate 9 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:08 p.m.','DEPARTURE','Actual date:','Wed, Mar 8','ARRIVAL','Scheduled time:','11:40 p.m.','ARRIVAL','Actual time:','11:31 p.m.','ARRIVAL','Actual date:','Wed, Mar 8'}"
Thu Mar  9 16:00:01 UTC 2017,5141,Canceled due to severe weather conditions in our route network,10:10 a.m.,,,12:40 p.m.,,,canceled,"{'5141','STATUS','Canceled due to severe weather conditions in our route network','DEPARTURE','Scheduled time:','10:10 a.m.','DEPARTURE','Scheduled date:','Wed, Mar 8','ARRIVAL','Scheduled time:','12:40 p.m.','ARRIVAL','Scheduled date:','Wed, Mar 8'}"
Thu Mar  9 16:00:01 UTC 2017,5001,Canceled due to severe weather conditions in our route network,1:15 p.m.,,,1:59 p.m.,,,canceled,"{'5001','STATUS','Canceled due to severe weather conditions in our route network','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Scheduled date:','Wed, Mar 8','ARRIVAL','Scheduled time:','1:59 p.m.','ARRIVAL','Scheduled date:','Wed, Mar 8'}"
Thu Mar  9 16:00:01 UTC 2017,5109,Canceled due to severe weather conditions in our route network,5:30 a.m.,,,6:14 a.m.,,,canceled,"{'5109','STATUS','Canceled due to severe weather conditions in our route network','DEPARTURE','Scheduled time:','5:30 a.m.','DEPARTURE','Scheduled date:','Wed, Mar 8','ARRIVAL','Scheduled time:','6:14 a.m.','ARRIVAL','Scheduled date:','Wed, Mar 8'}"
Fri Mar 10 16:00:01 UTC 2017,5061,Delayed due to aircraft maintenance (arrived gate 2 minutes late),9:10 p.m.,9:11 p.m.,"Thu, Mar 9",11:36 p.m.,11:38 p.m.,"Thu, Mar 9",late,"{'5061','STATUS','Delayed due to aircraft maintenance (arrived gate 2 minutes late)','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:11 p.m.','DEPARTURE','Actual date:','Thu, Mar 9','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:38 p.m.','ARRIVAL','Actual date:','Thu, Mar 9'}"
Fri Mar 10 16:00:01 UTC 2017,5141,Arrived Gate 9 Minutes Early,10:15 a.m.,10:02 a.m.,"Thu, Mar 9",12:41 p.m.,12:32 p.m.,"Thu, Mar 9",early,"{'5141','STATUS','Arrived Gate 9 Minutes Early','DEPARTURE','Scheduled time:','10:15 a.m.','DEPARTURE','Actual time:','10:02 a.m.','DEPARTURE','Actual date:','Thu, Mar 9','ARRIVAL','Scheduled time:','12:41 p.m.','ARRIVAL','Actual time:','12:32 p.m.','ARRIVAL','Actual date:','Thu, Mar 9'}"
Fri Mar 10 16:00:01 UTC 2017,5001,Arrived Gate 14 Minutes Early,1:15 p.m.,1:13 p.m.,"Thu, Mar 9",1:52 p.m.,1:38 p.m.,"Thu, Mar 9",early,"{'5001','STATUS','Arrived Gate 14 Minutes Early','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','1:13 p.m.','DEPARTURE','Actual date:','Thu, Mar 9','ARRIVAL','Scheduled time:','1:52 p.m.','ARRIVAL','Actual time:','1:38 p.m.','ARRIVAL','Actual date:','Thu, Mar 9'}"
Fri Mar 10 16:00:01 UTC 2017,5109,Arrived Gate 2 Minutes Early,5:27 a.m.,5:34 a.m.,"Thu, Mar 9",6:04 a.m.,6:02 a.m.,"Thu, Mar 9",early,"{'5109','STATUS','Arrived Gate 2 Minutes Early','DEPARTURE','Scheduled time:','5:27 a.m.','DEPARTURE','Actual time:','5:34 a.m.','DEPARTURE','Actual date:','Thu, Mar 9','ARRIVAL','Scheduled time:','6:04 a.m.','ARRIVAL','Actual time:','6:02 a.m.','ARRIVAL','Actual date:','Thu, Mar 9'}"
Sat Mar 11 16:00:01 UTC 2017,5061,Arrived Gate 6 Minutes Early,9:10 p.m.,8:59 p.m.,"Fri, Mar 10",11:36 p.m.,11:30 p.m.,"Fri, Mar 10",early,"{'5061','STATUS','Arrived Gate 6 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','8:59 p.m.','DEPARTURE','Actual date:','Fri, Mar 10','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:30 p.m.','ARRIVAL','Actual date:','Fri, Mar 10'}"
Sat Mar 11 16:00:01 UTC 2017,5141,Arrived Gate On Time,10:15 a.m.,,,12:41 p.m.,,,on time,"{'5141','STATUS','Arrived Gate On Time','DEPARTURE','Scheduled time:','10:15 a.m.','DEPARTURE','Scheduled date:','Fri, Mar 10','ARRIVAL','Scheduled time:','12:41 p.m.','ARRIVAL','Scheduled date:','Fri, Mar 10'}"
Sat Mar 11 16:00:01 UTC 2017,5001,Arrived Gate 26 Minutes Early,1:15 p.m.,1:13 p.m.,"Fri, Mar 10",1:52 p.m.,1:26 p.m.,"Fri, Mar 10",early,"{'5001','STATUS','Arrived Gate 26 Minutes Early','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','1:13 p.m.','DEPARTURE','Actual date:','Fri, Mar 10','ARRIVAL','Scheduled time:','1:52 p.m.','ARRIVAL','Actual time:','1:26 p.m.','ARRIVAL','Actual date:','Fri, Mar 10'}"
Sat Mar 11 16:00:01 UTC 2017,5109,Arrived Gate 15 Minutes Early,5:27 a.m.,5:22 a.m.,"Fri, Mar 10",6:04 a.m.,5:49 a.m.,"Fri, Mar 10",early,"{'5109','STATUS','Arrived Gate 15 Minutes Early','DEPARTURE','Scheduled time:','5:27 a.m.','DEPARTURE','Actual time:','5:22 a.m.','DEPARTURE','Actual date:','Fri, Mar 10','ARRIVAL','Scheduled time:','6:04 a.m.','ARRIVAL','Actual time:','5:49 a.m.','ARRIVAL','Actual date:','Fri, Mar 10'}"
Sat Mar 18 16:00:01 UTC 2017,5061,Delayed due to severe weather conditions in our route network (estimated departure 2 hours 14 minutes late),9:10 p.m.,,,11:36 p.m.,,,delayed,"{'5061','STATUS','Delayed due to severe weather conditions in our route network (estimated departure 2 hours 14 minutes late)','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Scheduled date:','Fri, Mar 17','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Scheduled date:','Fri, Mar 17'}"
Sat Mar 18 16:00:01 UTC 2017,5141,Delayed due to severe weather conditions in our route network (arrived gate 4 hours 42 minutes late),10:15 a.m.,3:05 p.m.,"Fri, Mar 17",12:41 p.m.,5:23 p.m.,"Fri, Mar 17",late,"{'5141','STATUS','Delayed due to severe weather conditions in our route network (arrived gate 4 hours 42 minutes late)','DEPARTURE','Scheduled time:','10:15 a.m.','DEPARTURE','Actual time:','3:05 p.m.','DEPARTURE','Actual date:','Fri, Mar 17','ARRIVAL','Scheduled time:','12:41 p.m.','ARRIVAL','Actual time:','5:23 p.m.','ARRIVAL','Actual date:','Fri, Mar 17'}"
Sat Mar 18 16:00:01 UTC 2017,5001,Delayed due to severe weather conditions in our route network (arrived gate 4 hours 33 minutes late),1:15 p.m.,5:48 p.m.,"Fri, Mar 17",1:52 p.m.,6:25 p.m.,"Fri, Mar 17",late,"{'5001','STATUS','Delayed due to severe weather conditions in our route network (arrived gate 4 hours 33 minutes late)','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','5:48 p.m.','DEPARTURE','Actual date:','Fri, Mar 17','ARRIVAL','Scheduled time:','1:52 p.m.','ARRIVAL','Actual time:','6:25 p.m.','ARRIVAL','Actual date:','Fri, Mar 17'}"
Sat Mar 18 16:00:01 UTC 2017,5109,Arrived Gate 9 Minutes Early,5:27 a.m.,5:25 a.m.,"Fri, Mar 17",6:04 a.m.,5:55 a.m.,"Fri, Mar 17",early,"{'5109','STATUS','Arrived Gate 9 Minutes Early','DEPARTURE','Scheduled time:','5:27 a.m.','DEPARTURE','Actual time:','5:25 a.m.','DEPARTURE','Actual date:','Fri, Mar 17','ARRIVAL','Scheduled time:','6:04 a.m.','ARRIVAL','Actual time:','5:55 a.m.','ARRIVAL','Actual date:','Fri, Mar 17'}"
Sun Mar 19 16:00:01 UTC 2017,5061,Delayed due to waiting for the arrival of a late inbound crew (arrived gate 1 hour 31 minutes late),9:10 p.m.,10:40 p.m.,"Sat, Mar 18",11:36 p.m.,1:07 a.m.,"Sun, Mar 19",late,"{'5061','STATUS','Delayed due to waiting for the arrival of a late inbound crew (arrived gate 1 hour 31 minutes late)','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','10:40 p.m.','DEPARTURE','Actual date:','Sat, Mar 18','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','1:07 a.m.','ARRIVAL','Actual date:','Sun, Mar 19'}"
Sun Mar 19 16:00:01 UTC 2017,5141,Delayed due to operational difficulties (arrived gate 13 minutes late),10:15 a.m.,10:29 a.m.,"Sat, Mar 18",12:41 p.m.,12:54 p.m.,"Sat, Mar 18",late,"{'5141','STATUS','Delayed due to operational difficulties (arrived gate 13 minutes late)','DEPARTURE','Scheduled time:','10:15 a.m.','DEPARTURE','Actual time:','10:29 a.m.','DEPARTURE','Actual date:','Sat, Mar 18','ARRIVAL','Scheduled time:','12:41 p.m.','ARRIVAL','Actual time:','12:54 p.m.','ARRIVAL','Actual date:','Sat, Mar 18'}"
Sun Mar 19 16:00:01 UTC 2017,5001,Arrived Gate 7 Minutes Early,1:15 p.m.,1:14 p.m.,"Sat, Mar 18",1:52 p.m.,1:45 p.m.,"Sat, Mar 18",early,"{'5001','STATUS','Arrived Gate 7 Minutes Early','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','1:14 p.m.','DEPARTURE','Actual date:','Sat, Mar 18','ARRIVAL','Scheduled time:','1:52 p.m.','ARRIVAL','Actual time:','1:45 p.m.','ARRIVAL','Actual date:','Sat, Mar 18'}"
Sun Mar 19 16:00:01 UTC 2017,5109,Canceled due to severe weather conditions in our route network,5:27 a.m.,,,6:04 a.m.,,,canceled,"{'5109','STATUS','Canceled due to severe weather conditions in our route network','DEPARTURE','Scheduled time:','5:27 a.m.','DEPARTURE','Scheduled date:','Sat, Mar 18','ARRIVAL','Scheduled time:','6:04 a.m.','ARRIVAL','Scheduled date:','Sat, Mar 18'}"
Mon Mar 20 16:00:01 UTC 2017,5061,Arrived Gate 21 Minutes Early,9:10 p.m.,9:05 p.m.,"Sun, Mar 19",11:36 p.m.,11:15 p.m.,"Sun, Mar 19",early,"{'5061','STATUS','Arrived Gate 21 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','9:05 p.m.','DEPARTURE','Actual date:','Sun, Mar 19','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:15 p.m.','ARRIVAL','Actual date:','Sun, Mar 19'}"
Mon Mar 20 16:00:01 UTC 2017,5141,Arrived Gate 1 Minute Late,10:15 a.m.,10:04 a.m.,"Sun, Mar 19",12:41 p.m.,12:42 p.m.,"Sun, Mar 19",late,"{'5141','STATUS','Arrived Gate 1 Minute Late','DEPARTURE','Scheduled time:','10:15 a.m.','DEPARTURE','Actual time:','10:04 a.m.','DEPARTURE','Actual date:','Sun, Mar 19','ARRIVAL','Scheduled time:','12:41 p.m.','ARRIVAL','Actual time:','12:42 p.m.','ARRIVAL','Actual date:','Sun, Mar 19'}"
Mon Mar 20 16:00:01 UTC 2017,5001,Arrived Gate 17 Minutes Early,1:15 p.m.,1:06 p.m.,"Sun, Mar 19",1:52 p.m.,1:35 p.m.,"Sun, Mar 19",early,"{'5001','STATUS','Arrived Gate 17 Minutes Early','DEPARTURE','Scheduled time:','1:15 p.m.','DEPARTURE','Actual time:','1:06 p.m.','DEPARTURE','Actual date:','Sun, Mar 19','ARRIVAL','Scheduled time:','1:52 p.m.','ARRIVAL','Actual time:','1:35 p.m.','ARRIVAL','Actual date:','Sun, Mar 19'}"
Mon Mar 20 16:00:01 UTC 2017,5109,Arrived Gate 9 Minutes Early,5:27 a.m.,5:30 a.m.,"Sun, Mar 19",6:04 a.m.,5:55 a.m.,"Sun, Mar 19",early,"{'5109','STATUS','Arrived Gate 9 Minutes Early','DEPARTURE','Scheduled time:','5:27 a.m.','DEPARTURE','Actual time:','5:30 a.m.','DEPARTURE','Actual date:','Sun, Mar 19','ARRIVAL','Scheduled time:','6:04 a.m.','ARRIVAL','Actual time:','5:55 a.m.','ARRIVAL','Actual date:','Sun, Mar 19'}"
Tue Mar 21 16:00:00 UTC 2017,5061,Arrived Gate 19 Minutes Early,9:10 p.m.,8:57 p.m.,"Mon, Mar 20",11:36 p.m.,11:17 p.m.,"Mon, Mar 20",early,"{'5061','STATUS','Arrived Gate 19 Minutes Early','DEPARTURE','Scheduled time:','9:10 p.m.','DEPARTURE','Actual time:','8:57 p.m.','DEPARTURE','Actual date:','Mon, Mar 20','ARRIVAL','Scheduled time:','11:36 p.m.','ARRIVAL','Actual time:','11:17 p.m.','ARRIVAL','Actual date:','Mon, Mar 20'}"
